,AppID,Name,Release date,Required age,Price,DLC count,About the game,Supported languages,Windows,Mac,Linux,Positive,Negative,Score rank,Developers,Publishers,Categories,Genres,Tags
80,1281400,Good Knight,"Sep 17, 2021",0,14.99,0,"It's seriously BUTTCLENCHING! We are damn sure, you have never played a similar game in your entire life! One Button Rage Puzzle Bullet Hell, made for everyone! Fight PHILIPPINE HORRORS and history in this one-of-a-kind game. A game about a knight's journey to hell, inspired by Dantes Inferno, Greek Writing, Filipino Mythology, History, and Literature. Game Info 'Prepare to DIE IN METAL HELL!' We fused shooter, rhythm, arcade, retro, and more in this Dante's inferno meets Philippine Horror bullet-hell. Slay hell in this Philippine horrors, history, and literature fuse with Greek stories like Dante's Inferno story. Good-Knight is a Butt-clenching Arcade Metal Game influenced by games like Super-Hexagon, Castlevania, and Touhou. It's almost genre-less as it fuses genres like Shooters Rhythm Puzzle Bullet-Hell. Game Play You only need one button because you only have one job- survive from the bullet hell! Use the arrow key or joystick to aim your attack. Destroy the bullet shooting enemy can make your survival much easier, but definitely not necessary. After you master the “dungeon dance move”, you won’t need them anymore- show some mercy to the pitful dungeon! For rookies, we recommend using the bullet time button when the situation is intensified. It can save you anytime you want, the knight has already mastered this ability so that you can unlimitedly use it. However, 'Don't abuse it! You will be punished for playing with time!' -Said by a wise guy. Compete with your friends and players around the world on the leaderboard! Game Features Hardcore bullet hell with the minimalist operation -Massive bullets; die from one hit. -Only one button is required to complete the game. Mixed culture: Philippine horrors, history and literature fuse with Greek stories “You got a reverse Centaur (a man with a head of a horse) called Tikbalang, a Smoking treeman who smokes so much, that creates fog so people get lost in the mountains, and the Aswang which is a traditional Vampire but with a twist where it dislocates its lower body and flies away looking for victims at night.” -Zaid Al-Shaheed, co-founder of Team Good Knight Experience the blockbuster visual and audio enjoyment -Atmosphere rendering inspired by Devil May Cry and Castlevania . -Multiple camera angles: automatically angle switch follows game progress. -Original metal soundtrack. -Plus your neat game control! Invite your friends to play with you! Online or in-person. 'Party with Good Knight, take shots with your friends!' -Said by the same wise guy.","['English', 'Simplified Chinese']",TRUE,FALSE,TRUE,69,0,,Team Good Knight,Doublethink Games,"Single-player,Multi-player,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Workshop,Steam Cloud,Stats,Steam Leaderboards,Includes level editor,Remote Play Together","Action,Casual,Indie,Early Access","Early Access,Funny,Score Attack,Fast-Paced,Difficult,Dark Fantasy,Bullet Hell,Gothic,Rhythm,Dark Humor,Dark Comedy,Dark,Arcade,Mythology,Stylized,Co-op,Top-Down Shooter,Psychedelic,Psychological,Casual"
81,372890,Red Crow Mysteries: Legion,"May 28, 2015",0,3.99,0,"The ability to see things others cannot is an unbelievable challenge and responsibility that you must now embrace. Waking up in your own bedroom suddenly feels somehow different - almost like it's not yours at all. And as you step outside, just to learn that nothing is the same anymore, you will search for clues, investigate surroundings, explore many different locations and seeks for helpful hidden objects and items. But beware, a man in a fine suite and with the friendly smile is not who he truly is. Can you past the test and prove you are the one who will defend mankind when judgment day comes in this dark and eerie hidden object puzzle adventure game? INVESTIGATE strange occurrences EXPLORE dozens of unique eerie locations FIND clues and items SEARCH for helpful hidden objects CONFRONT the Legion and save your soul SOLVE many different mini-games EARN achievements 3 DIFFICULTY MODES: casual, adventure, challenging TUTORIAL for beginners",['English'],TRUE,FALSE,FALSE,10,26,,Cateia Games,Cateia Games,Single-player,"Adventure,Casual,Indie","Hidden Object,Puzzle,Point & Click,Female Protagonist,2D,First-Person,Detective,Surreal,Casual,Colorful,Dark Fantasy,Fantasy,Logic,Demons,Atmospheric,Investigation,Mystery,Adventure,Conspiracy,Dark"
82,1023420,四国志でらっくす ～酒池肉うどん戦記～,"Jul 31, 2020",0,24.99,0,※对于中文版本，搜索“四国志 ～酒池肉面战记～” ※中国語版は「四国志 ～酒池肉面战记～」で検索してください。 _________________________________ 諸君の目的は……。 四国を制圧し、ヒロインといっしょに観光したり、グルメを満喫しまくる事である! さあ、四国の覇者となり、いざ豪遊せよ! ■ストーリー 物語の舞台は、地域分権が進み、各県が独立国となった四国。 主役は香川県の知事「浦島次郎」と副知事「女木鬼姫」。 二人は香川県の財政破綻を回避するため、そして観光し放題、グルメ食べ放題目指して、四国統一に邁進する! ■ゲームシステム 地域制圧型シミュレーションならぬ、'地方'制圧型シミュレーション。 歩兵や戦車といった現代的な軍隊を率いて戦うが、あくまでここは四国。 経済力は貧弱だし、食料自給率も足りていない。重要な発電所は特定のエリアに偏っている。 このような状況下、敵の動向も考慮しつつ、内政と軍拡を行い、四国統一を目指す。 ■ヒロインと四国を満喫！ ヒロインと一緒に観光したり、特産品を味わって親睦を深めよう。 藍染体験、カツオ漁、柑橘食べ比べといった、四国ならではのイベントが超大盛り! ■方言効果で可愛さ100000倍! 各県のヒロインは方言っ子。 シナリオが進んで仲良くならないと、方言を使わないキャラもいたりする。 特殊な表現にはルビを振っているので、県外の人にも安心だ。 ■豪華なグラフィック イラストレイター「天音蓮人」さん書き下ろしのイラストを採用。 さらには300枚近い四国の写真が物語を彩る。 ■究極の四国ゲー 本作を作るにあたっては、４年にわたる取材を行った。 作中に登場する29もの自治体への現地取材、方言監修者からの情報提供。 さらには総務省、農林水産省、資源エネルギー庁、経済産業省などが公表している統計データも収集した。 その成果は余すことなくゲームに反映されている。 観光やグルメ、ヒロインとのイチャラブはもとより、戦略、産業、地理に関わるイベントも充実。 浦島伝説、鬼ヶ島伝説、空海伝説など、四国に伝わる伝承もストーリーに取り入れている。 ■作風まとめ 全体的に明るいラブコメ調。そして観光やグルメ要素は、空前絶後。 一方でSLG部分は硬派。 ハードモードでは、手強い財政難と敵AIが待ち構えている。難易度を下げれば、気軽に四国を満喫できる。 ■注意事項 ～注意1～ このゲームは、重度の飯テロゲーである。 四国各地のローカルグルメが、これでもかというぐらい映し出される。 夜中に遊ぶ時は、うどんの準備を忘れないように! ～注意2～ このゲームを遊ぶと、たぶん四国に行きたくなる。 旅費がかかっても知りません。 ～注意3～ 一応このゲームはフィクションだ。正確な観光情報は自分で確認しよう。,['Japanese'],TRUE,FALSE,FALSE,0,1,,Flying Panjandrum / ふらいんぐパンジャンドラム,Flying Panjandrum / ふらいんぐパンジャンドラム,Single-player,"Adventure,Indie,Simulation,Strategy","Adventure,Indie,Simulation,Strategy,Anime,Turn-Based"
83,1141880,Crazy Critters - Combat Cats,"May 22, 2020",0,3.99,0,"Cats are random, silly, energetic and straight up crazy! This we know! What better way to celebrate their unique greatness than by choosing one and gearing up to dominate and rule the feline world? Gameplay is fast and fluid and with some skill you could become the top feline feature in Crazy Critters Combat Cats! Claws out! Run, jump, scratch and fight to be the purrrfect combat cat! Each with its own unique skills and traits, making them varied and special to use in unique ways. From ultra fast speed to super high jumps to crazy strong melee and much more! Choose your favorite and dominate the battle! With some of the most random and silly maps out there this title packs a weird old punch! Maps are designed to offer awesome experiences with fast and compact combat being the center of attention here. The action never stops as long as you dont stop moving! Cats with lasers, there hasn't been a better combo since the Hoff and a tan! Choose from over 10 weapons to pulverize your way to victory with! All guns are unique and different in many awesome ways! These factors include rate of fire, bullet spread, damage, speed and many more deciders that come in to play when you choose a weapon! Apart from your main weapon you also have access to hamster grenades and melee scratches! Use them wisely as they may be the difference between victory or defeat! Is your gun too weak? We got you! Pick up a new, stronger weapon from any of the weapon pickups around the map! Can you go on a rampage with your chosen cat? There are bonuses to your score when you achieve multiple kills! Build up that kill-streak as you get them all one by one! There are health and ammo pickups strewn about the map too, make sure to grab those and buff your way to the top of the scoreboard! Aligned Games© was started by me, Johannes Christiaan Nienaber in 2013 as a video-game development studio. At that time I focused on the creation of smaller scale games, but have since moved into developing bigger and better games. I run the studio myself and as such all of its associated video-game are my sole creations. Please contact me through the Aligned Games website or Facebook page if you have any queries or questions.",['English'],TRUE,FALSE,FALSE,15,3,,Aligned Games,Aligned Games,"Single-player,Multi-player,PvP,Online PvP,Steam Achievements","Action,Casual,Indie,Massively Multiplayer","Combat,Cats,PvP,Colorful,2D Platformer,2D,Arena Shooter,Fighting,Hero Shooter,Side Scroller,Platformer,Shooter,2D Fighter,Multiplayer,Arcade,Casual,Parody,Cartoon,Action,Comedy"
84,1022840,The Adventures of Jason and the Argonauts,"Feb 8, 2019",0,4.99,0,"This exciting Match 3 adventure game takes you on a journey beyond the edge of the world. Join ancient Greek heroes in search of the Golden Fleece. Choose your own level of challenge with or without time limitation. Play swap, chain and group levels of Match 3 and enjoy various mini games through 9 chapters and 90 levels of the mythical adventure... - Take part in 9 chapters of the mythical adventure - Play 90 exciting levels - Enjoy a diversity of puzzles in every chapter - Swap, group and chain Match 3 levels - Choose one of 3 modes of difficulty - Design an ancient city - Win favor of the Gods of the Olympus","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Dutch']",TRUE,FALSE,FALSE,20,4,,PixQuake,HH-Games,Single-player,"Action,Casual,Indie,Strategy","Strategy,Action,Indie,Casual,Match 3,Mouse only"
85,652160,DC Wonder: Unlimited,"Jun 14, 2017",0,4.99,0,"In a different dimension, there was a band that perfected the art of music. That band was known as DC Wonder. As a reward for their success, they were granted the powers of their favorite warriors by the Muses; the Goddesses of Music. Full of excitement, the members of DC Wonder decide to organize a friendly tournament to test their new gifts. However, the rise of their fame created jealousy in the previous top musician of their world; Dustin. But his despair does not last, for Eris; Goddess of chaos has summoned Nemesis; the Goddess of vengeance and convinced her to grant him a power as well. With his new abilities, Dustin captures the band, and scatters them across the world to keep them apart. Will he succeed in breaking up the band? Fight your way to the top and defeat Dustin to put him in his place! Claim three championship badges in a row to appease the Goddesses of Wildlife, Beauty, and Fate to recruit new warriors! - 6 Playable characters available &amp; 3 hidden characters to unlock. - A total of 12 stages to play on, with original music composed by the DC Wonder band. - Tournament-style arcade mode. - Compatible with USB controllers. - Online Multiplayer in testing.",['English'],TRUE,FALSE,FALSE,1,0,,Nucleax,Nucleax,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Shared/Split Screen,Partial Controller Support,Remote Play Together","Action,Indie","Action,Indie"
86,968580,Halloween Puzzles,"Nov 6, 2018",0,0.49,0,"Halloween Puzzles. It‘s a clever and colorful learning experience. Puzzles are a challenging young minds, teaching and preparing them early in life some very important life skills. Halloween Puzzles will strike your imagination in assorted piece counts, shapes and levels of difficulty. Dozens of Halloween Puzzles to suit any puzzler. Whether you love puzzles with ghosts to goblins, witches and black cats. FEATURES: - A lot of beautiful and high-quality photos - Teaches cognitive skills, fine motor skills, patience and ability to focus - Option of quantity from 2 to 1000 jigsaw pieces - Relaxes your mind - More Than 80 Puzzles to Exercise Your Mind - Halloween puzzling atmosphere. - Traditional puzzle gameplay. - Simple controls make it easy to solve picture!",['English'],TRUE,FALSE,FALSE,1,2,,Boogygames Studios,Boogygames Studios,Single-player,"Adventure,Casual,Indie,Simulation,Sports,Strategy","Puzzle,Hidden Object,Match 3,Board Game,Tabletop,Strategy,2D,Horror,Relaxing,Casual,Simulation,Dark Fantasy,Demons,Gothic,Adventure,Dark,Singleplayer,Indie,Sports"
87,1131550,I Walk Among Zombies Vol. 3,"Dec 15, 2020",0,14.99,1,"We recommend playing I Walk Among Zombies Vol. 1 and Vol. 2 before starting Vol. 3. This is the last game in the series. The Earth descends into chaos, the victim count rising at an astronomical rate. Those unlucky enough to survive spend their days in despair. But among them is our protagonist. Will he use his power to become a hero, or something else...? Story Gunfire rings out, shattering the safe haven of the town hall. Violent death. People driven to suicide. A mystery group behind the scenes. An imminent horde of zombies. And the intelligent zombies are finally on the move. The town hall becomes a blood-stained battleground. But what will become of Makiura? Of Yuusuke? Are Mitsuki's feelings doomed to go unanswered? Based on the hit novel from the adult novel site Nocturne Novels! Features Featuring breathtaking artwork from Saburo Full Japanese voice acting (except for the protagonist) Gallery and Music Mode Two different endings to unlock Continuation of the I Walk Among Zombies series English text","['English', 'Simplified Chinese']",TRUE,FALSE,FALSE,168,18,,Seacoxx,Sekai Project,Single-player,Adventure,"Adventure,Visual Novel,Zombies,Anime,Sexual Content,Horror,Post-apocalyptic,Singleplayer,Violent,Multiple Endings,Gore"
88,1729790,Escape From School,"Sep 7, 2021",0,0,0,"You find yourself stuck in a school classroom, you and your friends try to escape by solving puzzles and finding the correct answers. To escape the classroom, you will have to inspect, interact, combine, and interpret objects to obtain clues to solve new puzzles. puzzles hint System reset Items Single-player and Multiplayer co-op for 2-4 players FAQ How long is the game? Like any escape room, it is intended to be played once. The average time of completion is around 50 minutes.",['English'],TRUE,FALSE,FALSE,102,32,,Tudor Sandru,Tudor Sandru,"Single-player,Multi-player,Co-op,Online Co-op,LAN Co-op,Steam Achievements","Action,Adventure,Free to Play,Indie","Adventure,Puzzle,Online Co-Op,Hidden Object,First-Person,3D,Fantasy,Co-op,Indie,Multiplayer,Local Co-Op,Singleplayer,Co-op Campaign,4 Player Local,Linear,Escape Room,Violent,Action,Horror,Free to Play"
89,368080,Aurion: Legacy of the Kori-Odan,"Apr 14, 2016",0,14.99,1,"GAMEPLAY 2D hand-drawn graphics Real time fast paced battle on the ground and in the air Powerful duels with immersive fighting dialogues Fight as the king, and summon your queen in battles Unlock 21 Aurionics states with 66 skills (some available on the ground and the air) A story without cliche : No good versus evil, no prophety, no chosen one, etc Aurion is the energy that connects the desires of all living beings. The Aurionics are those who channel the Aurion to shape the world in their image. An existential war opposes all the Aurionics who covet this supreme power: the future of humanity depends on it! Discover the chronicles of these Homeric confrontations in the Kori-Odan saga.","['English', 'French']",TRUE,FALSE,FALSE,207,98,,Kiro'o Games,Dear Villagers,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Stats","Action,Adventure,Indie,RPG","Action RPG,Retro,Adventure,2D,Fantasy,Story Rich,Spectacle fighter,Singleplayer,Beat 'em up,Anime,RPG,Action,Colorful,Hand-drawn,Kickstarter,Stylized,Controller,Female Protagonist,Action-Adventure,2D Platformer"
90,572510,Superola Champion Edition,"Jul 14, 2022",0,4.99,1,"Superola Champion Edition is a challenging runner-style platforming adventure, in which you’ll have to guide a burger loving llama in its quest to defeat the Hotdog Aliens and recover the stolen hamburgers... before they get cold! Explore 10 worlds with over 70 super challenging stages , unlock all the costumes and map’s secrets, fight boss battles , clear bonus rounds and compete with up to 4 friends ! Over 70 stages with tons of secrets and costumes to unlock Choose between 4K cartoon graphics or retro pixel art Super challenging platforming, leaderboards &amp; achievements 4 Player split-screen VS (Remote play compatible) Bonus Alpaca's Redemption game included Remastered and chiptune original soundtracks Explore the fantastic world of Miracle Land in this adventure full of bizarre locations, goofy characters, irreverent situations and lots of retro-gaming and pop-culture love. Follow the storyline to defeat the Alien Hotdog army and find all the secrets to reveal the special ending and recover all the lost burgers! Superola features both a modern mode and a retro mode: Modern includes has 4K hand-drawn cartoon style graphics and a remastered soundtrack Retro-mode includes the original pixel-art graphics (with lots of CRT filter effects) and chiptune music. You can switch between modern and retro style anytime! Alpaca's redemption, a complete bonus game , is included with Superola Champion Edition! The Mighty Alpaca warrior fought well during the war, but also caused great suffering. It’s time for redemption! Alpaca can j ump, dash, climb, swing and even change gravity , but all of these abilities must be offered one by one as a sacrifice to the Alpaca Gods in the Alpos Tower.","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Simplified Chinese']",TRUE,FALSE,FALSE,12,0,,Undercoders,JanduSoft,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Shared/Split Screen,Steam Achievements,Full controller support,Steam Cloud,Steam Leaderboards,Remote Play Together","Action,Adventure,Casual,Indie","Retro,Arcade,Singleplayer,Precision Platformer,Local Multiplayer,2D Platformer,Platformer,Runner,Casual,Multiplayer,Character Customization,Split Screen,Funny,Controller,Action,Multiple Endings,Adventure,Action-Adventure,PvP,Side Scroller"
91,1225870,Hentai Girlfriend Simulator,"Jan 31, 2020",18,1.19,0,"Have you ever thought of making yourself the perfect girlfriend? Now your dreams will come true! In this girlfriend simulator, you get complete control over relationships. Choose one of 3 girls with whom you will spend your time (or maybe eternity). You can do trivial things - watch TV together, walk. And you can act like a complete asshole! Tear off her clothes right on the street, offend or even push her under the car. Is it really realistic? Above all, you will need to earn money to support your girlfriend. Buying her food and trinkets. Feel the true experience of owning a girlfriend!",['English'],TRUE,FALSE,FALSE,0,0,,Slippy Floor,Slippy Floor,Single-player,"Indie,Simulation",
92,1232510,Teleporter: World of Gamers (Alpha),May 2020,0,0,0,"Teleporter is the World of Gamers in VR that unites us in one place to play, watch, and hang out together. You can find like-minded geek and gamer folks and communities here; - Play console &amp; board games together, - Compete with other players on arcade games, - Share your screen to watch videos or play your own games with others, - Have your own super-duper space caravan and make it your fantastic flying home, - Hang out in wonderful social spaces such as medieval taverns and heroic forests, - Enjoy epic gaming events, geek movie nights, esports tournaments, fireside gatherings, carnivals, and much more! This is the first baby step of building the future of social for gamers. We believe our community to empower, engage, build, and feed a world for all the ways gamers get together, an ultimate place that belongs to us all. Feels good? :) Join us on Discord and Reddit to be a part of this amazing community of gamers! P.S. This place was built by gamers &amp; geeks for all the video game lovers in the world.",['English'],TRUE,FALSE,FALSE,44,9,,Teleporter Realities Inc.,Teleporter Realities Inc.,"Single-player,Multi-player,MMO,PvP,Online PvP,Co-op,Online Co-op","Free to Play,Massively Multiplayer,RPG,Simulation,Early Access","Free to Play,RPG,Massively Multiplayer,Simulation,Early Access,VR,VR Only"
93,1066890,Automobilista 2,"Jun 30, 2020",0,23.99,11,"Automobilista 2 is the culmination of a project developed over the course of nearly a decade. At its core, it is a comprehensive simulation of the brazilian motorsports scene, featuring all major brazilian racing series, race tracks and manufacturers. Packing an even larger roster of diverse cars and tracks than its predecessor, Automobilista 2 ventures further into the best of international motorsports, including prestigious brands along with iconic venues such as Brands Hatch, Mount Panorama and Imola, at the same time continuing to explore the more exotic and exciting forms of motorsports from around the world. Boosted by a new technical partnership with the developers of the award-winning Project CARS series, Automobilista 2 is built on the MADNESS engine, providing incredible graphical quality, the most advanced dynamic weather and track condition systems in a racing simulator and superior VR support, to deliver a substantial realism upgrade over its precedecessor and a fully immersive visual experience. The game has a long-term development plan that will see continual developments being made over several years following its release, continually growing with the addition of new game modes, features, cars and tracks from the best of the past, present and future of motorsports! RACE ANYTHING, ANYWHERE, ANYHOW From rental Karts to high-performance Prototypes, Classic Grand Prix cars to modern GTs and Racing Trucks, Automobilista 2 offers it all through a catalogue of beautifully-detailed venues across five continents. Massively expanding on the Brazilian motorsports core of the original title — now featuring 6 of the major national series as official partners — Automobilista 2 offers a uniquely diverse range of motorsports disciplines and machinery ACCESSIBLE VISUAL REALISM Automobilista 2 combines world-class graphics with optimized performance to offer glorious visuals even on less powerful systems, and one of the best VR experiences of any racing game FULLY DYNAMIC RACING Featuring the most advanced dynamic weather and track condition systems, 24-hour cycles, barometric pressure modelling, varying wind speeds and temperatures — all to produce ever-changing conditions session to session. AMS2 gives you full control for races to progress just as you want it, ensuring no two laps are the same RACING LEGENDS A growing library of famous historical racing cars and race tracks as they were through various decades offer players the opportunity to relive classic eras of motorsports history EVER EVOLVING, EVER EXPANDING Boasting a commitment to a long-term development cycle, Automobilista 2 receives regular monthly game updates bringing in a constant flow of new features and improvements to the game along with new cars and tracks Features &amp; game modes to be added over its ongoing development cycle: MULTIPLAYER RANKING SYSTEM - Using data logged from players' activities in Multiplayer races to assess their safety, skill and experience ratings; the system will allow players to know the reputation of the drivers they're racing against, and allow hosts to adjust the level of drivers allowed so that even open servers are able to offer a higher caliber racing against like-minded opponents. OFFICIAL EVENTS &amp; COMPETITION - The introduction of the Multiplayer Ranking System will also lead Automobilista 2 to evolve as an E-Sports platform and host prize-awarding Events along with official E-Sports Championships in partnership with each officially-represented series CUSTOM CHAMPIONSHIP TOOL - With this feature users will be able to create their own Single Player championships, defining the Classes allowed, number of opponents, rules, number of races, and their locations CAREER MODE - The endgame for Automobilista 2 is the most comprehensive and true-to-life career mode ever designed for a racing game, connecting the game´s incredibly vast and ever-growing ensemble of Cars and Tracks into a cohesive journey accross several decades of motorsports.","['English', 'French', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Spanish - Latin America']",TRUE,FALSE,FALSE,4278,491,,Reiza Studios,Reiza Studios,"Single-player,Multi-player,PvP,Online PvP,LAN PvP,Full controller support","Racing,Simulation,Sports","Racing,Simulation,Sports,VR,Automobile Sim,Driving"
94,817370,Marching Simulator,"Jul 29, 2018",0,0,0,"I did not see a marching simulator on the market, so I made one! This is a 2D, sprite based marching simulator. It is intended to give the user what it would feel like to march a military formation, as well as see how well they can do! You will give commands by keyboard or mouse to a flight of 12. These 12 must execute 10 commands from a list of 27 within a 70 ft by 70 ft area. Your score depends on how fast your flight can execute your commands, and how well you stay in your are. Do you have what it takes? This is a constant work in progress so any feedback is appreciated.",['English'],TRUE,FALSE,FALSE,35,11,,Marching Simulator,Marching Simulator,Single-player,"Free to Play,Simulation,Early Access","Free to Play,Simulation,Early Access"
95,1662060,Moon Farming - Prologue,"Jan 6, 2022",0,0,0,"/ / Tired from the same farming games on Earth? Now, take on the role of a real modern farmer on the Moon! Explore new farming possibilities in a new Moon environment. Prepare land on Moon for your base and vertical farming inside of it. For sure, it will be farming like never Before! Explore farming possibilities over acres of land on Moon! Start from scratch with prepare land on Moon for your base. Hop onto your Moon Rover with robots and speed up the tasks, but watch out or you'll run out of gas! And now it is time for vertical farming inside your base! Start growing different types of crops and plant trees with vertical technologies. Do you need a lot of acres of land? Start using tiny space with vertical farming and see impressive results from such farming on Moon! Ride your Moon Rover and robots to explore the vast areas offered in huge open worlds on Moon Moon Farm is the newest and most unique farming experience ever made!","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese']",TRUE,FALSE,FALSE,0,0,,SimulaM,PlayWay S.A,Single-player,"Adventure,Casual,Indie,Simulation,Strategy",
96,457140,Oxygen Not Included,"Jul 30, 2019",0,24.99,2,"In the space-colony simulation game Oxygen Not Included you’ll find that scarcities of oxygen, warmth and sustenance are constant threats to your colony's survival. Guide colonists through the perils of subterranean asteroid living and watch as their population grows until they're not simply surviving, but thriving... Just make sure you don't forget to breathe. Build Extensive Bases and Discover What it Takes to Survive: Everything in your space colony is under your control, from excavation and resource allocation right down to plumbing and power systems. Resources will begin depleting with your first breath, however, so be sure to dig fast if you want to live. It’s Mind Over Matter with Stress Simulations: Keep the psychological impact of survival at bay with fun leisure activities, great accommodations and even better food for your colony. Duplicants each have different and potentially destructive ways of reacting to stress, so be sure to always keep them happy. Whatever the cost. Avoid Boiling with Thermodynamics: Temperature control is a constant concern in space; too cold and you'll freeze, too hot and you'll fry. Keep tabs on ambient environmental temperatures and your colony's heat production to maintain a nice, cozy atmosphere for your colonists. Enhance Efficiency through Complex Gas and Liquid Simulations: Create interlocking pipe systems to swiftly deliver fuel and liquid to critical areas of your base. Plan well and be rewarded as your colony transforms into an imperishable, well-oiled machine. Take Charge with Power Grid Simulations: Choose from a multitude of power sources including coal, hydrogen, natural gas or just plain old elbow grease. Manage power runoff, circuit overloads and meltdowns to keep your colony running smoothly. Always Keep Yourself Breathing: Enter the Oxygen Overlay and watch air moving through your base in real time. Monitor carbon dioxide accumulation and oversee oxygen generation processes to mold your colony into a veritable deep-space oasis. Waste Nothing through Extreme Recycling: Make use of every last resource for a base that truly exemplifies efficiency. Recycle waste into precious fuel, process unbreathable gas into air or harness the natural bodily processes of wild creatures for food. If you’re clever, you might even be able to run a base off colonist farts. Explore Diverse, Procedurally Generated New Worlds: Summon new worlds with a push of a button. Experience tons of untamed space rocks, then suffocate to death in them!","['English', 'Simplified Chinese', 'Korean', 'Russian']",TRUE,TRUE,TRUE,82902,3014,,Klei Entertainment,Klei Entertainment,"Single-player,Steam Trading Cards","Indie,Simulation","Colony Sim,Base-Building,Survival,Resource Management,Building,Singleplayer,Management,Simulation,2D,Sandbox,Strategy,Space,Indie,Sci-fi,Exploration,Open World,Difficult,Adventure,Early Access,Multiplayer"
97,1774810,Laruaville 10 Match 3 Puzzle,"Oct 17, 2021",0,6.99,0,"This is a Match 3 game with many additional bonus levels and new mechanics you won't see in the other games. - 30 tricky Bonus levels as an optional addition to the main Match3 gameplay - Mahjong - Solitaires - Hidden Objects and Find the Difference scenes - a town to build and a story to follow The ghosts are back and this time they’re going to have a run-in with a famous wizard! Merlin, the mightiest wizard of antiquity, has awoke and built himself a castle. Unfortunately, ancient castles were poorly designed with high humidity, dark corridors and drafty rooms! Merlin is smart however, and he has stolen the Sun and placed it in the castle for him to enjoy alone! But what about the rest of us? Maybe a friend from Merlin’s past can convince him to return the Sun to its rightful place. - For both hardcore and casual players - Follow the ghosts' next chapter - Play bonus games and build up your town - New mechanics you’ve never seen",['English'],TRUE,FALSE,FALSE,1,1,,LGT SIA,LGT SIA,Single-player,"Casual,Indie","Casual,Match 3,Solitaire,Card Game,Puzzle,Tabletop,Hidden Object,Indie,2D,Singleplayer"
